OBJECTID,shortest_dist
99624,1010.55
99625,804.72
99626,1234.41
99627,910.48
99628,615.02
99629,1303.74
99630,1302.54
99631,912.29
99632,373.4
99633,1277.42
99634,1123.69
99635,1295.35
99636,1803.24
99637,1392.9
99638,1489.66
99639,582.24
99640,1299.01
99641,1096.04
99642,1780.3
99643,1398.46
99644,1451.45
99645,247.33
99646,1831.57
99647,1777.17
99648,1755.09
99649,351.28
99650,1363.86
99651,1221.4
99652,1171.49
99653,1118.84
99654,1748.31
99655,1364.72
99656,1701.54
99657,1115.55
99658,250.57
99659,1780.05
99660,1405.41
99661,1121.45
99662,1360.5
99663,260.42
99664,827.91
99665,1361.46
99666,1456.17
99667,1128.19
99668,1303.73
99669,1375.12
99670,1389.41
99671,545.39
99672,1606.19
99673,1357.35
99674,1813.68
99675,1150.58
99676,547.36
99677,1791.09
99678,1228.77
99679,1398.16
99680,1363.59
99681,1167.54
99682,407.5
99683,636.55
99684,418.81
99685,479.39
99686,560.26
99687,956.14
99688,612.97
99689,345.46
99690,903.27
99691,682.58
99692,1810.79
99693,454.9
99694,638.1
99695,1793.28
99696,909.55
99697,862.5
99698,263.87
99699,1236.67
99700,1124.5
99701,868.89
99702,883.74
99703,1238.98
99704,1293.76
99705,580.24
99706,719.5
99707,450.1
99708,681.22
99709,1394.58
99710,920.68
99711,901.14
99712,950.74
99713,1603.44
99714,1831.21
99715,1798.95
99716,1287.68
99717,740.6
99718,595.77
99719,441.04
99720,794.0
99721,1136.77
99722,605.07
99723,914.0
99724,436.04
99725,320.97
99726,894.45
99727,1031.44
99728,747.45
99729,1229.87
99730,1237.35
99731,1091.3
99732,601.59
99733,1233.31
99734,1177.24
99735,610.18
99736,1239.36
99737,1791.42
99738,1240.98
99739,703.78
99740,1302.32
99741,1657.78
99742,1452.59
99743,1306.35
99744,1654.43
99745,1300.43
99746,574.64
99747,1791.32
99748,1233.51
99749,1128.64
99750,1362.07
99751,1216.4
99752,516.34
99753,1088.79
99754,469.01
99755,312.03
99756,445.62
99757,1085.8
99758,1230.27
99759,1300.08
99760,1453.13
99761,590.89
99762,724.32
99763,1235.44
99764,1646.32
99765,1814.55
99766,1285.43
99767,1017.44
99768,1656.07
99769,1085.11
99770,469.48
99771,1453.91
99772,1053.48
99773,1365.89
99774,255.8
99775,1366.82
99776,375.5
99777,1165.78
99778,620.95
99779,658.08
99780,1361.34
99781,575.05
99782,486.72
99783,612.8
99784,413.33
99785,746.57
99786,518.42
99787,641.19
99788,11.79
99789,703.45
99790,1438.72
99791,1282.96
99792,1297.52
99793,1841.41
99794,250.22
99795,946.23
99796,1518.08
99797,1346.69
99798,1488.96
99799,243.86
99800,1662.23
99801,1174.94
99802,1481.16
99803,1228.33
99804,1450.56
99805,1126.43
99806,1310.01
99807,252.85
99808,1406.33
99809,1452.18
99810,1048.68
99811,1363.42
99812,1365.12
99813,1296.25
99814,1357.76
99815,1130.28
99816,244.47
99817,1303.45
99818,1456.73
99819,1788.01
99820,1302.4
99821,1453.98
99822,246.39
99823,1495.68
99824,541.26
99825,235.26
99826,607.81
99827,705.02
99828,732.55
99829,618.74
99830,1228.69
99831,912.8
99832,865.18
99833,574.85
99834,843.21
99835,905.94
99836,723.82
99837,613.19
99838,740.21
99839,683.74
99840,583.95
99841,896.51
99842,912.41
99843,760.34
99844,638.56
99845,350.13
99846,1246.44
99847,1783.51
99848,1116.79
99849,704.22
99850,680.05
99851,1083.54
99852,911.11
99853,724.1
99854,617.89
99855,739.21
99856,585.96
99857,922.66
99858,1633.12
99859,1427.79
99860,914.57
99861,925.83
99862,1232.34
99863,1802.07
99864,944.51
99865,854.76
99866,595.43
99867,1493.93
99868,1235.06
99869,1227.37
99870,717.31
99871,1195.29
99872,828.83
99873,353.05
99874,582.38
99875,1231.22
99876,1042.59
99877,1260.26
99878,1606.78
99879,1574.79
99880,1294.95
99881,607.74
99882,1254.85
99883,842.88
99884,920.95
99885,1164.34
99886,852.2
99887,774.08
99888,853.82
99889,1789.61
99890,1199.69
99891,1292.34
99892,1656.63
99893,747.8
99894,245.88
99895,894.5
99896,607.22
99897,938.01
99898,922.68
99899,613.65
99900,730.34
99901,617.55
99902,1664.68
99903,1790.75
99904,1649.26
99905,1234.09
99906,843.72
99907,1480.76
99908,832.33
99909,952.74
99910,1477.25
99911,918.43
99912,899.3
99913,1183.44
99914,777.04
99915,243.36
99916,930.23
99917,1304.3
99918,1100.32
99919,902.23
99920,1601.64
99921,1188.23
99922,1022.24
99923,1295.17
99924,894.05
99925,1172.52
99926,873.07
99927,1599.08
99928,142.88
99929,629.02
99930,1450.79
99931,1299.22
99932,1082.57
99933,1495.03
99934,822.3
99935,1296.48
99936,919.75
99937,758.3
99938,747.74
99939,616.98
99940,1239.03
99941,1467.59
99942,144.98
99943,983.14
99944,985.59
99945,1363.27
99946,604.38
99947,1236.0
99948,1179.82
99949,1451.94
99950,737.38
99951,1125.39
99952,591.88
99953,1090.49
99954,1234.45
99955,1282.56
99956,1602.76
99957,906.2
99958,1667.3
99959,607.54
99960,865.95
99961,1197.02
99962,753.32
99963,918.82
99964,1844.45
99965,811.34
99966,1397.0
99967,1663.6
99968,250.64
99969,240.09
99970,739.28
99971,1233.88
99972,315.38
99973,1003.65
99974,619.23
99975,816.85
99976,625.3
99977,1772.91
99978,766.29
99979,1360.11
99980,1394.53
99981,241.69
99982,1431.54
99983,926.25
99984,901.44
99985,846.69
99986,544.53
99987,1252.03
99988,1364.37
99989,1123.79
99990,1662.83
99991,1298.79
99992,1121.73
99993,1295.91
99994,1224.18
99995,1458.34
99996,1214.25
99997,1514.49
99998,1621.55
99999,1665.47
100000,1299.33
100001,923.75
100002,1496.45
100003,1627.35
100004,1301.54
100005,244.1
100006,950.69
100007,1482.27
100008,854.28
100009,1452.98
100010,1117.62
100011,1775.22
100012,1123.53
100013,262.23
100014,1123.29
100015,545.88
100016,1092.52
100017,1668.92
100018,317.2
100019,1105.02
100020,887.98
100021,1644.75
100022,547.3
100023,923.83
100024,1458.05
100025,920.7
100026,1310.17
100027,237.53
100028,1237.27
100029,1357.27
100030,1673.77
100031,889.72
100032,1478.71
100033,235.22
100034,239.33
100035,250.75
100036,846.95
100037,1434.76
100038,720.33
100039,1495.85
100040,838.61
100041,1454.21
100042,892.1
100043,819.74
100044,1780.63
100045,1713.46
100046,947.77
100047,697.64
100048,1692.28
100049,1779.31
100050,711.65
100051,612.9
100052,838.31
100053,855.83
100054,1784.43
100055,1791.43
100056,1304.93
100057,1796.93
100058,1508.51
100059,1191.34
100060,716.53
100061,1432.18
100062,732.23
100063,773.39
100064,253.71
100065,923.76
100066,1026.4
100067,1184.4
100068,1685.73
100069,1682.98
100070,1715.08
100071,1427.94
100072,1688.32
100073,468.5
100074,1307.42
100075,1833.15
100076,870.57
100077,822.73
100078,1050.44
100079,1433.2
100080,1017.04
100081,1725.86
100082,1686.85
100083,1709.22
100084,905.1
100085,1684.65
100086,775.33
100087,1728.44
100088,856.85
100089,851.51
100090,1237.4
100091,1442.1
100092,1685.3
100093,835.72
100094,1683.28
100095,709.58
100096,1302.88
100097,606.33
100098,1094.41
100099,1448.17
100100,780.73
100101,1821.43
100102,866.76
100103,1431.41
100104,1306.83
100105,1232.57
100106,1705.27
100107,1306.94
100108,359.76
100109,1729.74
100110,1446.43
100111,742.63
100112,1234.47
100113,1233.32
100114,1664.28
100115,1234.84
100116,912.08
100117,1729.85
100118,722.51
100119,759.02
100120,1504.09
100121,848.34
100122,1699.29
100123,1777.59
100124,837.24
100125,1436.78
100126,1384.53
100127,767.67
100128,1233.9
100129,1725.31
100130,243.24
100131,1225.95
100132,1297.8
100133,1720.26
100134,949.27
100135,1829.29
100136,794.03
100137,846.66
100138,699.99
100139,736.65
100140,1801.47
100141,1446.21
100142,841.11
100143,1698.08
100144,1086.23
100145,408.98
100146,1507.51
100147,1672.05
100148,1698.14
100149,595.65
100150,1003.74
100151,1197.59
100152,739.82
100153,384.34
100154,1693.59
100155,1619.52
100156,941.12
100157,1467.13
100158,1305.69
100159,981.9
100160,349.46
100161,1718.52
100162,1222.82
100163,1664.66
100164,548.04
100165,1716.27
100166,1726.6
100167,1376.6
100168,1701.71
100169,1730.9
100170,1698.21
100171,1696.23
100172,1706.44
100173,1665.55
100174,1662.05
100175,1453.21
100176,1290.85
100177,1657.18
100178,1661.89
100179,352.06
100180,1448.89
100181,1203.19
100182,1493.6
100183,1300.66
100184,1390.28
100185,1400.54
100186,1491.67
100187,1359.44
100188,1718.9
100189,1300.37
100190,1112.65
100191,1605.4
100192,1199.46
100193,842.04
100194,1461.29
100195,1481.81
100196,1101.91
100197,860.64
100198,1676.78
100199,827.27
100200,1094.7
100201,1777.27
100202,1440.12
100203,1749.18
100204,1728.32
100205,1845.11
100206,1393.04
100207,1407.81
100208,1306.86
100209,1348.54
100210,1673.56
100211,1667.77
100212,1293.81
100213,1684.62
100214,1691.84
100215,442.64
100216,1734.04
100217,1477.6
100218,1304.82
100219,1080.17
100220,1363.08
100221,1735.46
100222,146.49
100223,1720.31
100224,1401.38
100225,1740.39
100226,1395.52
100227,1303.46
100228,1405.46
100229,1466.97
100230,1672.08
100231,1467.54
100232,1726.08
100233,1459.98
100234,1452.42
100235,945.11
100236,1305.1
100237,1358.59
100238,1493.8
100239,1662.3
100240,1241.23
100241,1365.11
100242,1670.54
100243,1682.31
100244,1675.9
100245,1685.81
100246,1705.06
100247,1388.12
100248,1671.96
100249,1748.91
100250,1693.05
100251,1822.43
100252,1508.81
100253,1362.41
100254,1662.4
100255,1488.62
100256,1680.11
100257,1849.95
100258,1118.67
100259,1695.22
100260,1357.13
100261,1853.64
100262,1450.2
100263,1684.84
100264,1660.09
100265,1298.65
100266,1784.81
100267,1679.94
100268,1735.75
100269,1805.42
100270,830.13
100271,1453.2
100272,1802.2
100273,1678.44
100274,1446.42
100275,1131.93
100276,1304.0
100277,1787.74
100278,1451.82
100279,1295.54
100280,1706.58
100281,1394.15
100282,1744.87
100283,1670.19
100284,1713.56
100285,1453.33
100286,1438.92
100287,1198.24
100288,1337.44
100289,1137.07
100290,1654.72
100291,232.58
100292,1460.88
100293,1348.82
100294,1396.14
100295,621.85
100296,1713.37
100297,1195.94
100298,1315.33
100299,1453.92
100300,1699.54
100301,543.79
100302,1452.47
100303,846.42
100304,1746.95
100305,1450.4
100306,1493.44
100307,1289.81
100308,1700.67
100309,795.49
100310,1281.85
100311,1680.41
100312,1728.36
100313,1696.81
100314,1606.2
100315,950.94
100316,1297.92
100317,1402.64
100318,1688.38
100319,1421.42
100320,1363.59
100321,1291.1
100322,1234.75
100323,869.84
100324,1230.31
100325,1434.35
100326,1456.75
100327,893.34
100328,1292.52
100329,1151.12
100330,1141.85
100331,406.07
100332,947.3
100333,1442.15
100334,613.2
100335,1300.02
100336,1288.38
100337,1240.03
100338,1500.36
100339,146.7
100340,1304.54
100341,1435.77
100342,1294.77
100343,1422.73
100344,1421.24
100345,1827.8
100346,598.71
100347,1431.38
100348,1232.07
100349,951.53
100350,856.21
100351,1229.49
100352,1506.74
100353,1435.5
100354,834.69
100355,863.42
100356,1257.66
100357,737.0
100358,1227.73
100359,1227.24
100360,1245.08
100361,1379.4
100362,1228.08
100363,854.08
100364,349.45
100365,1820.34
100366,1179.27
100367,1229.75
100368,1771.03
100369,702.7
100370,1305.3
100371,845.02
100372,1248.33
100373,845.72
100374,1165.27
100375,960.81
100376,1390.33
100377,1233.2
100378,1111.44
100379,806.72
100380,1308.12
100381,1479.89
100382,1495.35
100383,1251.29
100384,933.73
100385,1427.2
100386,1081.81
100387,1236.27
100388,855.19
100389,1308.37
100390,1305.68
100391,1048.39
100392,765.39
100393,1244.52
100394,1223.73
100395,142.02
100396,799.95
100397,1820.07
100398,1349.03
100399,1426.8
100400,864.3
100401,1299.82
100402,898.44
100403,1299.2
100404,828.82
100405,1448.6
100406,734.33
100407,1428.03
100408,1440.06
100409,884.64
100410,865.89
100411,1717.9
100412,771.42
100413,944.52
100414,247.32
100415,1487.08
100416,832.98
100417,1046.79
100418,1503.08
100419,774.5
100420,884.6
100421,768.23
100422,1502.58
100423,1428.81
100424,880.71
100425,861.28
100426,856.12
100427,1307.26
100428,1313.51
100429,1164.84
100430,811.35
100431,865.28
100432,1277.62
100433,1210.99
100434,1259.05
100435,766.44
100436,1660.97
100437,884.73
100438,882.59
100439,1499.7
100440,1301.07
100441,1329.65
100442,937.19
100443,639.2
100444,1304.07
100445,1316.46
100446,1060.79
100447,1190.83
100448,879.01
100449,1257.96
100450,974.25
100451,2791.47
100452,868.7
100453,1453.17
100454,243.34
100455,1062.36
100456,1188.38
100457,969.54
100458,1495.51
100459,1211.81
100460,1301.98
100461,1785.27
100462,1297.79
100463,1258.84
100464,1214.03
100465,1477.42
100466,1686.25
100467,1258.94
100468,1430.56
100469,886.57
100470,1022.82
100471,1427.36
100472,1233.0
100473,1505.91
100474,1193.9
100475,498.28
100476,1655.02
100477,1257.81
100478,872.87
100479,1212.52
100480,1256.69
100481,880.03
100482,1062.0
100483,1203.52
100484,670.87
100485,608.89
100486,1250.22
100487,954.5
100488,781.07
100489,1442.39
100490,1285.02
100491,798.98
100492,1663.16
100493,1299.86
100494,1232.08
100495,1297.16
100496,1450.96
100497,1277.59
100498,1275.17
100499,1236.63
100500,854.74
100501,1435.12
100502,1422.2
100503,1457.3
100504,883.39
100505,875.14
100506,1666.61
100507,1233.61
100508,1317.33
100509,710.59
100510,1183.84
100511,879.38
100512,1256.0
100513,1033.3
100514,1321.31
100515,878.41
100516,377.67
100517,1209.49
100518,887.21
100519,1299.35
100520,858.71
100521,1080.22
100522,1285.73
100523,1058.03
100524,273.66
100525,1269.66
100526,1117.56
100527,1393.14
100528,1302.19
100529,1320.18
100530,609.86
100531,239.86
100532,844.91
100533,318.71
100534,905.8
100535,1297.97
100536,256.11
100537,738.03
100538,1122.67
100539,1295.98
100540,1285.73
100541,1119.45
100542,1001.2
100543,2023.2
100544,1237.21
100545,1323.39
100546,1685.83
100547,1708.56
100548,1210.5
100549,1307.26
100550,1219.29
100551,1023.52
100552,1086.72
100553,1060.84
100554,1432.97
100555,1829.65
100556,1273.59
100557,1256.33
100558,1246.84
100559,1302.54
100560,1195.95
100561,1668.07
100562,1307.49
100563,1206.57
100564,893.86
100565,1302.05
100566,1203.31
100567,1842.2
100568,1437.86
100569,1505.44
100570,1319.47
100571,1084.26
100572,1425.13
100573,1451.24
100574,1456.22
100575,1144.44
100576,1788.05
100577,841.46
100578,1228.39
100579,1255.79
100580,1278.01
100581,1303.54
100582,1331.24
100583,1379.45
100584,709.33
100585,1190.74
100586,1496.24
100587,1308.06
100588,1258.14
100589,1850.52
100590,1449.56
100591,737.23
100592,1502.84
100593,1450.63
100594,1271.49
100595,1655.15
100596,1115.4
100597,708.79
100598,1307.26
100599,1290.36
100600,1452.21
100601,1182.47
100602,1452.11
100603,1267.07
100604,1678.46
100605,223.46
100606,1498.85
100607,1296.52
100608,1437.07
100609,1255.96
100610,1118.19
100611,815.8
100612,1319.4
100613,1126.43
100614,1269.53
100615,1620.14
100616,1258.59
100617,1208.32
100618,812.15
100619,1187.96
100620,1777.27
100621,2797.48
100622,1208.58
100623,1214.97
100624,1701.33
100625,1296.72
100626,1188.4
100627,1331.41
100628,847.59
100629,1323.03
100630,733.52
100631,868.9
100632,1362.04
100633,1452.82
100634,1290.36
100635,1205.39
100636,547.59
100637,948.18
100638,1129.5
100639,1515.9
100640,1818.84
100641,1297.3
100642,1788.52
100643,950.71
100644,1364.67
100645,1772.0
100646,1212.47
100647,1646.5
100648,1310.7
100649,1694.01
100650,1277.44
100651,1112.47
100652,1303.38
100653,1086.05
100654,1201.19
100655,1315.8
100656,1003.65
100657,1200.84
100658,1325.43
100659,1467.13
100660,1470.6
100661,1257.88
100662,1214.45
100663,1325.84
100664,1375.7
100665,1230.13
100666,1652.71
100667,1235.91
100668,1298.88
100669,1248.72
100670,1467.63
100671,1454.35
100672,1395.45
100673,1290.88
100674,1286.29
100675,1242.71
100676,1641.72
100677,1327.66
100678,1713.78
100679,1293.25
100680,1430.38
100681,761.76
100682,1352.7
100683,1317.38
100684,994.25
100685,1252.6
100686,937.14
100687,1423.7
100688,1304.57
100689,1181.37
100690,800.33
100691,1500.21
100692,1726.51
100693,912.97
100694,845.49
100695,617.56
100696,1232.38
100697,1791.11
100698,853.96
100699,830.11
100700,1426.96
100701,571.21
100702,869.5
100703,922.59
100704,709.6
100705,1433.26
100706,1505.39
100707,1084.05
100708,1551.95
100709,1654.3
100710,1566.01
100711,930.81
100712,1012.73
100713,791.63
100714,1229.52
100715,1690.05
100716,1439.86
100717,1330.82
100718,1689.39
100719,1308.21
100720,1396.96
100721,1390.27
100722,1295.83
100723,1295.62
100724,840.73
100725,1196.78
100726,929.3
100727,1690.61
100728,949.37
100729,1554.75
100730,1299.24
100731,1485.94
100732,1270.73
100733,881.19
100734,1327.32
100735,1296.98
100736,1493.91
100737,1236.71
100738,1700.0
100739,1622.05
100740,1446.97
100741,1281.19
100742,894.6
100743,1695.28
100744,1305.03
100745,1282.65
100746,1606.97
100747,1717.73
100748,1683.98
100749,1683.02
100750,1060.17
100751,987.92
100752,1191.37
100753,906.23
100754,1686.43
100755,1702.46
100756,717.16
100757,1704.5
100758,1201.13
100759,1184.75
100760,803.58
100761,1257.13
100762,1295.31
100763,1236.29
100764,1161.75
100765,1317.81
100766,898.39
100767,912.8
100768,926.41
100769,1157.05
100770,1699.05
100771,1250.62
100772,1187.24
100773,1095.2
100774,878.8
100775,1438.73
100776,925.92
100777,1325.68
100778,1425.6
100779,972.03
100780,1216.94
100781,1280.4
100782,875.9
100783,150.89
100784,1255.92
100785,1387.84
100786,1247.85
100787,1671.94
100788,931.29
100789,682.41
100790,1159.89
100791,1655.91
100792,969.11
100793,1298.14
100794,1132.59
100795,1307.94
100796,1489.85
100797,874.04
100798,606.44
100799,770.19
100800,965.9
100801,1296.35
100802,1303.19
100803,1356.93
100804,1451.4
100805,1449.85
100806,920.05
100807,829.08
100808,1424.64
100809,1687.35
100810,1215.09
100811,831.98
100812,831.98
100813,1494.19
100814,984.58
100815,1428.78
100816,1307.15
100817,1300.19
100818,875.13
100819,290.8
100820,1198.08
100821,1319.63
100822,1679.06
100823,1414.51
100824,1696.63
100825,350.65
100826,1215.28
100827,1296.39
100828,1277.84
100829,1289.91
100830,814.4
100831,1739.5
100832,1024.6
100833,1500.6
100834,1142.15
100835,1212.1
100836,1479.2
100837,1263.37
100838,1710.56
100839,1071.92
100840,1295.14
100841,1700.0
100842,1256.53
100843,1319.87
100844,1047.59
100845,843.87
100846,1120.66
100847,634.0
100848,1301.61
100849,1604.1
100850,1300.7
100851,1191.48
100852,1281.47
100853,1189.84
100854,1213.47
100855,1009.19
100856,874.03
100857,970.23
100858,1692.39
100859,1115.55
100860,1269.08
100861,1296.18
100862,1273.53
100863,1726.73
100864,1743.64
100865,1250.77
100866,911.74
100867,1717.48
100868,846.71
100869,1292.91
100870,817.04
100871,974.13
100872,352.48
100873,1421.72
100874,924.13
100875,1493.86
100876,1255.64
100877,1728.32
100878,1455.39
100879,1683.18
100880,993.28
100881,1290.5
100882,1112.23
100883,1845.51
100884,1654.39
100885,1149.24
100886,1318.23
100887,1297.66
100888,906.01
100889,882.66
100890,835.69
100891,1147.59
100892,1495.87
100893,785.07
100894,1343.77
100895,1275.72
100896,1052.45
100897,1138.45
100898,1625.79
100899,1377.87
100900,1194.99
100901,955.29
100902,843.93
100903,1115.56
100904,1667.3
100905,1237.31
100906,1083.78
100907,244.91
100908,1606.18
100909,1494.48
100910,1393.14
100911,1244.5
100912,832.49
100913,247.18
100914,1229.32
100915,1688.54
100916,525.86
100917,1047.59
100918,1242.22
100919,1364.72
100920,856.57
100921,1718.6
100922,1467.6
100923,1301.42
100924,914.83
100925,1630.83
100926,1114.18
100927,1344.75
100928,1291.49
100929,1508.21
100930,782.64
100931,1692.15
100932,1233.82
100933,152.46
100934,1262.95
100935,1004.71
100936,1739.28
100937,741.39
100938,1296.88
100939,1236.62
100940,146.08
100941,1307.26
100942,1704.01
100943,1432.04
100944,1731.59
100945,877.97
100946,880.12
100947,1192.24
100948,1048.54
100949,1135.28
100950,1284.67
100951,1660.58
100952,1304.98
100953,1233.7
100954,1459.15
100955,1674.74
100956,1124.63
100957,1202.58
100958,969.52
100959,757.27
100960,1300.69
100961,1709.32
100962,1122.44
100963,1226.23
100964,1685.21
100965,1680.83
100966,1212.67
100967,1022.85
100968,885.17
100969,1574.8
100970,1676.86
100971,1694.54
100972,1478.7
100973,1204.45
100974,1681.05
100975,1118.44
100976,1120.92
100977,1721.81
100978,1438.49
100979,1479.26
100980,1164.52
100981,1190.21
100982,1302.82
100983,1382.17
100984,1116.75
100985,1282.48
100986,1631.68
100987,1182.33
100988,1304.09
100989,1270.89
100990,1255.64
100991,1691.97
100992,1301.82
100993,1277.78
100994,1259.71
100995,1325.14
100996,252.05
100997,1634.22
100998,1305.1
100999,1491.7
101000,1303.25
101001,708.54
101002,930.15
101003,1686.58
101004,1283.89
101005,898.0
101006,1657.61
101007,1117.24
101008,1271.49
101009,1276.8
101010,1666.56
101011,1732.52
101012,1290.01
101013,927.96
101014,1285.81
101015,1297.83
101016,238.6
101017,1304.78
101018,1274.37
101019,1305.52
101020,1694.5
101021,1315.82
101022,1287.96
101023,1254.54
101024,1111.12
101025,1360.34
101026,1453.23
101027,1772.1
101028,248.25
101029,1202.68
101030,1117.63
101031,1199.34
101032,1581.67
101033,546.26
101034,1428.32
101035,1112.65
101036,1487.94
101037,1748.33
101038,1700.93
101039,1286.9
101040,1298.18
101041,1299.58
101042,865.76
101043,1212.71
101044,1469.9
101045,1162.17
101046,1665.47
101047,623.28
101048,1251.87
101049,1459.59
101050,1331.98
101051,1317.92
101052,1706.03
101053,1111.06
101054,1688.2
101055,1220.34
101056,210.47
101057,1113.45
101058,1327.71
101059,1209.03
101060,1727.8
101061,1316.22
101062,1701.25
101063,700.96
101064,1368.03
101065,1304.08
101066,1252.55
101067,1277.0
101068,1553.98
101069,1452.0
101070,1418.83
101071,232.07
101072,1090.69
101073,1311.21
101074,737.86
101075,1277.99
101076,629.78
101077,1043.4
101078,769.48
101079,1449.41
101080,839.62
101081,1185.48
101082,1204.58
101083,920.04
101084,1255.21
101085,1703.33
101086,1301.05
101087,203.94
101088,1337.16
101089,1259.92
101090,908.41
101091,1273.83
101092,1088.86
101093,1401.35
101094,887.27
101095,1296.7
101096,1490.58
101097,1800.24
101098,1348.12
101099,1772.75
101100,1451.64
101101,670.27
101102,646.98
101103,696.02
101104,728.04
101105,604.41
101106,635.18
101107,676.89
101108,714.3
101109,823.08
101110,857.76
101111,843.36
101112,1228.87
101113,607.16
101114,568.66
101115,577.21
101116,1436.43
101117,1827.76
101118,706.47
101119,636.4
101120,1443.6
101121,303.43
101122,653.6
101123,1422.95
101124,905.44
101125,1794.17
101126,916.93
101127,653.54
101128,837.01
101129,1057.14
101130,263.87
101131,1433.61
101132,1435.56
101133,1332.85
101134,855.76
101135,1015.27
101136,1440.2
101137,1698.17
101138,701.28
101139,896.15
101140,1426.79
101141,1433.67
101142,1327.72
101143,952.42
101144,1717.97
101145,1234.51
101146,675.51
101147,586.01
101148,902.18
101149,351.4
101150,879.09
101151,668.27
101152,866.18
101153,2786.59
101154,1299.23
101155,859.95
101156,1671.29
101157,682.67
101158,1448.49
101159,949.84
101160,959.71
101161,962.42
101162,1507.53
101163,1681.42
101164,896.5
101165,617.83
101166,907.19
101167,908.7
101168,1419.83
101169,1440.31
101170,1692.27
101171,857.27
101172,1675.2
101173,923.11
101174,893.7
101175,1693.94
101176,1790.72
101177,805.01
101178,583.06
101179,1447.71
101180,976.39
101181,965.92
101182,861.31
101183,1357.5
101184,1687.68
101185,585.83
101186,1235.71
101187,1443.08
101188,1306.08
101189,1718.66
101190,735.64
101191,1345.76
101192,888.88
101193,1392.61
101194,1323.13
101195,1790.37
101196,686.72
101197,1451.18
101198,961.17
101199,1295.18
101200,866.11
101201,910.46
101202,1354.51
101203,1199.93
101204,1658.63
101205,1498.4
101206,198.81
101207,1237.04
101208,1445.29
101209,245.77
101210,1449.91
101211,1503.91
101212,1202.63
101213,1361.32
101214,481.7
101215,1701.32
101216,1422.86
101217,921.57
101218,1550.32
101219,1448.39
101220,1724.02
101221,1432.83
101222,659.51
101223,1437.82
101224,1447.26
101225,816.84
101226,1775.33
101227,1195.63
101228,1423.77
101229,1681.77
101230,1692.39
101231,941.68
101232,1700.02
101233,901.17
101234,1337.32
101235,1685.68
101236,884.38
101237,246.66
101238,665.72
101239,780.76
101240,1392.98
101241,1298.29
101242,911.63
101243,673.44
101244,1022.71
101245,243.31
101246,1350.0
101247,1198.28
101248,1680.08
101249,1780.78
101250,1574.88
101251,738.22
101252,925.51
101253,1693.49
101254,1349.99
101255,1328.24
101256,1719.99
101257,969.11
101258,1669.03
101259,1419.11
101260,650.23
101261,1421.86
101262,1203.8
101263,1688.07
101264,1449.42
101265,1448.59
101266,1424.22
101267,1344.35
101268,1449.99
101269,1662.82
101270,872.42
101271,1685.12
101272,1430.75
101273,1794.17
101274,926.14
101275,1440.46
101276,1196.22
101277,1295.53
101278,948.37
101279,1434.79
101280,1303.46
101281,1758.54
101282,1295.58
101283,1195.63
101284,1296.41
101285,827.03
101286,1353.22
101287,1722.12
101288,1305.75
101289,1474.74
101290,1728.26
101291,909.33
101292,1688.84
101293,746.23
101294,1661.92
101295,1491.69
101296,1437.29
101297,805.13
101298,1605.51
101299,1439.99
101300,1162.44
101301,1728.88
101302,1052.65
101303,1351.65
101304,299.59
101305,1362.44
101306,1453.42
101307,1285.71
101308,1579.9
101309,664.99
101310,1455.39
101311,975.77
101312,1348.1
101313,975.86
101314,925.68
101315,1354.36
101316,1708.65
101317,1769.92
101318,1796.27
101319,182.22
101320,217.37
101321,1663.5
101322,1688.31
101323,1130.88
101324,1506.38
101325,1238.26
101326,802.55
101327,208.38
101328,1650.22
101329,236.77
101330,1656.12
101331,1483.76
101332,1694.57
101333,145.08
101334,1242.07
101335,955.6
101336,1396.88
101337,1713.28
101338,1704.14
101339,1620.31
101340,892.56
101341,1442.71
101342,907.5
101343,1693.05
101344,1077.72
101345,1699.75
101346,1605.51
101347,788.16
101348,794.98
101349,1674.4
101350,1453.42
101351,827.39
101352,496.92
101353,921.48
101354,803.31
101355,865.45
101356,701.14
101357,781.08
101358,1299.13
101359,558.59
101360,820.75
101361,1167.59
101362,1736.41
101363,1743.72
101364,1538.8
101365,806.07
101366,1361.91
101367,817.28
101368,294.83
101369,1786.03
101370,1048.58
101371,263.84
101372,1503.32
101373,1675.35
101374,1259.31
101375,1441.2
101376,1502.62
101377,1364.36
101378,200.75
101379,663.89
101380,1345.77
101381,1445.42
101382,1439.27
101383,1435.97
101384,1299.92
101385,1661.01
101386,1808.93
101387,1337.66
101388,463.9
101389,1628.83
101390,1331.41
101391,546.86
101392,1435.22
101393,1586.02
101394,247.27
101395,1756.12
101396,1606.14
101397,792.9
101398,1764.64
101399,1847.37
101400,1484.76
101401,1344.25
101402,1607.87
101403,1292.67
101404,550.03
101405,1524.55
101406,1679.13
101407,1662.23
101408,1594.05
101409,1349.91
101410,1581.78
101411,1451.44
101412,852.74
101413,1320.0
101414,1449.33
101415,1683.81
101416,1781.57
101417,1593.2
101418,1585.07
101419,808.58
101420,240.4
101421,1366.81
101422,904.81
101423,1450.95
101424,1685.81
101425,1603.45
101426,1377.96
101427,1408.2
101428,1624.22
101429,545.39
101430,1656.2
101431,1679.13
101432,1687.86
101433,1310.71
101434,1706.75
101435,1389.6
101436,219.96
101437,1580.73
101438,1449.68
101439,1324.37
101440,1503.24
101441,1644.39
101442,1696.86
